,file,height,label,left,top,width
39198,../Data/train/17883.png,16.0,7.0,38.0,11.0,7.0
39199,../Data/train/17884.png,43.0,5.0,72.0,31.0,20.0
39200,../Data/train/17884.png,43.0,3.0,105.0,17.0,16.0
39201,../Data/train/17885.png,37.0,9.0,51.0,6.0,21.0
39202,../Data/train/17886.png,43.0,2.0,34.0,4.0,19.0
39203,../Data/train/17886.png,43.0,4.0,52.0,6.0,23.0
39204,../Data/train/17886.png,43.0,8.0,74.0,4.0,20.0
39205,../Data/train/17887.png,22.0,2.0,23.0,4.0,10.0
39206,../Data/train/17887.png,22.0,5.0,32.0,4.0,7.0
39207,../Data/train/17887.png,22.0,1.0,40.0,5.0,7.0
39208,../Data/train/17888.png,12.0,8.0,23.0,9.0,9.0
39209,../Data/train/17889.png,31.0,1.0,58.0,15.0,12.0
39210,../Data/train/17889.png,31.0,1.0,75.0,15.0,10.0
39211,../Data/train/17889.png,31.0,1.0,95.0,18.0,9.0
39212,../Data/train/17890.png,33.0,1.0,32.0,4.0,6.0
39213,../Data/train/17890.png,33.0,4.0,41.0,1.0,7.0
39214,../Data/train/17890.png,33.0,10.0,49.0,6.0,9.0
39215,../Data/train/17891.png,33.0,2.0,30.0,5.0,24.0
39216,../Data/train/17891.png,33.0,10.0,55.0,6.0,26.0
39217,../Data/train/17892.png,37.0,2.0,28.0,4.0,22.0
39218,../Data/train/17892.png,37.0,5.0,48.0,2.0,23.0
39219,../Data/train/17893.png,36.0,9.0,50.0,13.0,20.0
39220,../Data/train/17893.png,36.0,2.0,69.0,13.0,18.0
39221,../Data/train/17894.png,32.0,1.0,42.0,7.0,10.0
39222,../Data/train/17895.png,20.0,6.0,18.0,4.0,8.0
39223,../Data/train/17895.png,20.0,1.0,26.0,4.0,8.0
39224,../Data/train/17896.png,21.0,1.0,22.0,6.0,8.0
39225,../Data/train/17896.png,21.0,2.0,28.0,5.0,12.0
39226,../Data/train/17897.png,46.0,1.0,102.0,9.0,17.0
39227,../Data/train/17898.png,55.0,1.0,47.0,8.0,24.0
39228,../Data/train/17898.png,55.0,5.0,68.0,6.0,32.0
39229,../Data/train/17899.png,37.0,1.0,37.0,2.0,13.0
39230,../Data/train/17899.png,37.0,8.0,49.0,1.0,21.0
39231,../Data/train/17900.png,29.0,2.0,52.0,13.0,9.0
39232,../Data/train/17900.png,29.0,10.0,58.0,11.0,12.0
39233,../Data/train/17901.png,23.0,4.0,110.0,32.0,9.0
39234,../Data/train/17901.png,23.0,5.0,116.0,31.0,9.0
39235,../Data/train/17902.png,60.0,7.0,61.0,4.0,39.0
39236,../Data/train/17903.png,13.0,1.0,19.0,6.0,6.0
39237,../Data/train/17903.png,13.0,1.0,25.0,5.0,6.0
39238,../Data/train/17904.png,33.0,1.0,36.0,10.0,11.0
39239,../Data/train/17904.png,33.0,6.0,48.0,11.0,12.0
39240,../Data/train/17904.png,33.0,2.0,59.0,12.0,18.0
39241,../Data/train/17905.png,26.0,6.0,41.0,10.0,11.0
39242,../Data/train/17905.png,26.0,5.0,52.0,10.0,11.0
39243,../Data/train/17906.png,28.0,5.0,32.0,8.0,11.0
39244,../Data/train/17906.png,28.0,6.0,43.0,6.0,13.0
39245,../Data/train/17907.png,33.0,1.0,55.0,19.0,19.0
39246,../Data/train/17907.png,33.0,2.0,75.0,19.0,22.0
39247,../Data/train/17907.png,33.0,1.0,93.0,17.0,17.0
39248,../Data/train/17908.png,51.0,6.0,63.0,16.0,44.0
39249,../Data/train/17908.png,51.0,1.0,121.0,15.0,29.0
39250,../Data/train/17909.png,82.0,1.0,114.0,29.0,14.0
39251,../Data/train/17909.png,82.0,1.0,136.0,29.0,22.0
39252,../Data/train/17909.png,82.0,3.0,167.0,22.0,27.0
39253,../Data/train/17910.png,32.0,1.0,35.0,4.0,10.0
39254,../Data/train/17910.png,32.0,2.0,44.0,4.0,13.0
39255,../Data/train/17911.png,51.0,5.0,44.0,5.0,37.0
39256,../Data/train/17911.png,51.0,7.0,80.0,5.0,36.0
39257,../Data/train/17912.png,37.0,2.0,51.0,11.0,20.0
39258,../Data/train/17913.png,35.0,6.0,60.0,12.0,22.0
39259,../Data/train/17913.png,35.0,3.0,88.0,23.0,20.0
39260,../Data/train/17914.png,24.0,6.0,33.0,10.0,10.0
39261,../Data/train/17914.png,24.0,8.0,44.0,10.0,11.0
39262,../Data/train/17915.png,21.0,1.0,22.0,7.0,10.0
39263,../Data/train/17915.png,21.0,6.0,31.0,6.0,10.0
39264,../Data/train/17916.png,19.0,1.0,19.0,1.0,6.0
39265,../Data/train/17916.png,19.0,3.0,25.0,1.0,7.0
39266,../Data/train/17916.png,19.0,10.0,31.0,2.0,9.0
39267,../Data/train/17917.png,40.0,2.0,71.0,2.0,26.0
39268,../Data/train/17918.png,22.0,6.0,50.0,12.0,11.0
39269,../Data/train/17919.png,33.0,3.0,47.0,19.0,22.0
39270,../Data/train/17919.png,33.0,3.0,67.0,21.0,21.0
39271,../Data/train/17919.png,33.0,8.0,86.0,24.0,22.0
39272,../Data/train/17920.png,30.0,1.0,68.0,27.0,15.0
39273,../Data/train/17920.png,30.0,7.0,79.0,22.0,17.0
39274,../Data/train/17920.png,30.0,7.0,91.0,22.0,13.0
39275,../Data/train/17920.png,30.0,6.0,101.0,15.0,17.0
39276,../Data/train/17921.png,19.0,9.0,17.0,3.0,10.0
39277,../Data/train/17921.png,19.0,8.0,26.0,2.0,7.0
39278,../Data/train/17922.png,30.0,7.0,32.0,4.0,15.0
39279,../Data/train/17922.png,30.0,9.0,48.0,5.0,17.0
39280,../Data/train/17923.png,36.0,6.0,50.0,10.0,17.0
39281,../Data/train/17924.png,20.0,5.0,23.0,7.0,9.0
39282,../Data/train/17925.png,58.0,3.0,59.0,18.0,38.0
39283,../Data/train/17926.png,24.0,4.0,32.0,5.0,17.0
39284,../Data/train/17927.png,25.0,4.0,27.0,5.0,13.0
39285,../Data/train/17928.png,12.0,2.0,16.0,2.0,4.0
39286,../Data/train/17929.png,43.0,4.0,45.0,10.0,16.0
39287,../Data/train/17929.png,43.0,4.0,60.0,4.0,18.0
39288,../Data/train/17930.png,27.0,3.0,38.0,10.0,12.0
39289,../Data/train/17930.png,27.0,10.0,49.0,11.0,14.0
39290,../Data/train/17931.png,32.0,1.0,47.0,9.0,12.0
39291,../Data/train/17931.png,32.0,10.0,57.0,12.0,13.0
39292,../Data/train/17931.png,32.0,10.0,67.0,10.0,13.0
39293,../Data/train/17932.png,44.0,5.0,121.0,53.0,23.0
39294,../Data/train/17932.png,44.0,4.0,139.0,47.0,17.0
39295,../Data/train/17932.png,44.0,8.0,151.0,46.0,23.0
39296,../Data/train/17933.png,17.0,2.0,32.0,10.0,7.0
39297,../Data/train/17934.png,29.0,6.0,33.0,6.0,12.0
39298,../Data/train/17934.png,29.0,5.0,44.0,5.0,13.0
39299,../Data/train/17935.png,16.0,6.0,25.0,5.0,9.0
39300,../Data/train/17935.png,16.0,6.0,34.0,5.0,10.0
39301,../Data/train/17936.png,14.0,1.0,16.0,1.0,5.0
39302,../Data/train/17936.png,14.0,9.0,23.0,1.0,8.0
39303,../Data/train/17936.png,14.0,9.0,32.0,1.0,10.0
39304,../Data/train/17936.png,14.0,4.0,42.0,1.0,9.0
39305,../Data/train/17937.png,26.0,1.0,28.0,9.0,15.0
39306,../Data/train/17937.png,26.0,2.0,41.0,10.0,15.0
39307,../Data/train/17938.png,22.0,2.0,22.0,1.0,10.0
39308,../Data/train/17938.png,22.0,7.0,30.0,1.0,9.0
39309,../Data/train/17938.png,22.0,10.0,39.0,1.0,11.0
39310,../Data/train/17938.png,22.0,1.0,49.0,1.0,8.0
39311,../Data/train/17939.png,33.0,2.0,34.0,5.0,23.0
39312,../Data/train/17940.png,21.0,1.0,24.0,3.0,8.0
39313,../Data/train/17940.png,21.0,1.0,31.0,4.0,5.0
39314,../Data/train/17940.png,21.0,1.0,37.0,4.0,7.0
39315,../Data/train/17941.png,16.0,1.0,15.0,1.0,4.0
39316,../Data/train/17941.png,16.0,2.0,23.0,2.0,9.0
39317,../Data/train/17941.png,16.0,5.0,37.0,2.0,8.0
39318,../Data/train/17941.png,16.0,8.0,48.0,2.0,9.0
39319,../Data/train/17942.png,54.0,2.0,107.0,74.0,28.0
39320,../Data/train/17942.png,54.0,4.0,152.0,79.0,22.0
39321,../Data/train/17943.png,28.0,1.0,37.0,12.0,10.0
39322,../Data/train/17943.png,28.0,10.0,44.0,12.0,11.0
39323,../Data/train/17943.png,28.0,3.0,53.0,10.0,13.0
39324,../Data/train/17944.png,57.0,2.0,47.0,8.0,38.0
39325,../Data/train/17944.png,57.0,5.0,80.0,8.0,32.0
39326,../Data/train/17945.png,27.0,1.0,25.0,2.0,8.0
39327,../Data/train/17945.png,27.0,3.0,31.0,2.0,11.0
39328,../Data/train/17945.png,27.0,10.0,41.0,5.0,11.0
39329,../Data/train/17946.png,55.0,2.0,68.0,17.0,21.0
39330,../Data/train/17946.png,55.0,1.0,86.0,17.0,14.0
39331,../Data/train/17946.png,55.0,7.0,97.0,18.0,22.0
39332,../Data/train/17947.png,20.0,1.0,30.0,6.0,5.0
39333,../Data/train/17947.png,20.0,10.0,34.0,5.0,8.0
39334,../Data/train/17948.png,23.0,3.0,29.0,8.0,10.0
39335,../Data/train/17948.png,23.0,2.0,38.0,8.0,8.0
39336,../Data/train/17949.png,26.0,4.0,36.0,4.0,14.0
39337,../Data/train/17949.png,26.0,3.0,53.0,5.0,11.0
39338,../Data/train/17949.png,26.0,1.0,68.0,9.0,12.0
39339,../Data/train/17950.png,45.0,6.0,50.0,13.0,22.0
39340,../Data/train/17950.png,45.0,3.0,68.0,9.0,22.0
39341,../Data/train/17950.png,45.0,7.0,89.0,9.0,22.0
39342,../Data/train/17951.png,25.0,1.0,22.0,1.0,10.0
39343,../Data/train/17951.png,25.0,4.0,32.0,4.0,10.0
39344,../Data/train/17952.png,41.0,2.0,29.0,5.0,23.0
39345,../Data/train/17952.png,41.0,3.0,51.0,10.0,16.0
39346,../Data/train/17952.png,41.0,2.0,68.0,13.0,12.0
39347,../Data/train/17953.png,25.0,1.0,30.0,6.0,9.0
39348,../Data/train/17954.png,15.0,9.0,14.0,2.0,7.0
39349,../Data/train/17954.png,15.0,7.0,20.0,1.0,8.0
39350,../Data/train/17955.png,59.0,6.0,59.0,12.0,41.0
39351,../Data/train/17956.png,21.0,6.0,41.0,13.0,11.0
39352,../Data/train/17957.png,35.0,7.0,38.0,5.0,14.0
39353,../Data/train/17958.png,32.0,6.0,34.0,6.0,16.0
39354,../Data/train/17958.png,32.0,2.0,52.0,6.0,14.0
39355,../Data/train/17959.png,53.0,2.0,60.0,6.0,42.0
39356,../Data/train/17960.png,21.0,1.0,47.0,8.0,8.0
39357,../Data/train/17961.png,17.0,5.0,21.0,6.0,7.0
39358,../Data/train/17961.png,17.0,6.0,28.0,7.0,6.0
39359,../Data/train/17962.png,33.0,8.0,24.0,2.0,21.0
39360,../Data/train/17962.png,33.0,9.0,48.0,1.0,20.0
39361,../Data/train/17963.png,28.0,3.0,36.0,11.0,11.0
39362,../Data/train/17963.png,28.0,8.0,48.0,11.0,14.0
39363,../Data/train/17964.png,23.0,7.0,21.0,2.0,12.0
39364,../Data/train/17964.png,23.0,5.0,34.0,1.0,15.0
39365,../Data/train/17965.png,49.0,3.0,49.0,12.0,23.0
39366,../Data/train/17965.png,49.0,7.0,67.0,12.0,28.0
39367,../Data/train/17966.png,25.0,3.0,22.0,5.0,14.0
39368,../Data/train/17966.png,25.0,10.0,51.0,6.0,16.0
39369,../Data/train/17967.png,30.0,3.0,31.0,4.0,14.0
39370,../Data/train/17967.png,30.0,10.0,43.0,4.0,18.0
39371,../Data/train/17968.png,56.0,1.0,67.0,12.0,20.0
39372,../Data/train/17968.png,56.0,6.0,86.0,14.0,30.0
39373,../Data/train/17969.png,17.0,5.0,45.0,10.0,8.0
39374,../Data/train/17969.png,17.0,7.0,52.0,11.0,7.0
39375,../Data/train/17969.png,17.0,1.0,57.0,9.0,10.0
39376,../Data/train/17970.png,14.0,2.0,14.0,3.0,8.0
39377,../Data/train/17970.png,14.0,2.0,22.0,2.0,10.0
39378,../Data/train/17970.png,14.0,1.0,31.0,2.0,7.0
39379,../Data/train/17970.png,14.0,1.0,39.0,1.0,6.0
39380,../Data/train/17971.png,87.0,1.0,109.0,39.0,42.0
39381,../Data/train/17971.png,87.0,3.0,160.0,31.0,67.0
39382,../Data/train/17971.png,87.0,1.0,225.0,26.0,50.0
39383,../Data/train/17972.png,34.0,4.0,61.0,17.0,18.0
39384,../Data/train/17972.png,34.0,8.0,77.0,17.0,21.0
39385,../Data/train/17972.png,34.0,5.0,96.0,16.0,20.0
39386,../Data/train/17973.png,29.0,3.0,30.0,6.0,12.0
39387,../Data/train/17974.png,34.0,3.0,40.0,4.0,22.0
39388,../Data/train/17974.png,34.0,4.0,62.0,8.0,18.0
39389,../Data/train/17974.png,34.0,9.0,80.0,6.0,19.0
39390,../Data/train/17975.png,35.0,3.0,32.0,4.0,13.0
39391,../Data/train/17975.png,35.0,3.0,44.0,5.0,11.0
39392,../Data/train/17976.png,70.0,8.0,201.0,55.0,55.0
39393,../Data/train/17977.png,26.0,3.0,24.0,3.0,12.0
39394,../Data/train/17977.png,26.0,1.0,33.0,3.0,11.0
39395,../Data/train/17978.png,16.0,8.0,16.0,1.0,9.0
39396,../Data/train/17978.png,16.0,4.0,25.0,2.0,10.0
39397,../Data/train/17979.png,16.0,2.0,16.0,1.0,7.0
39398,../Data/train/17979.png,16.0,5.0,23.0,1.0,8.0
39399,../Data/train/17980.png,34.0,2.0,29.0,5.0,15.0
39400,../Data/train/17980.png,34.0,4.0,44.0,2.0,15.0
39401,../Data/train/17981.png,16.0,9.0,14.0,1.0,6.0
39402,../Data/train/17981.png,16.0,9.0,20.0,1.0,6.0
39403,../Data/train/17982.png,33.0,3.0,34.0,9.0,16.0
39404,../Data/train/17982.png,33.0,6.0,48.0,3.0,13.0
39405,../Data/train/17983.png,30.0,9.0,35.0,12.0,16.0
39406,../Data/train/17983.png,30.0,9.0,54.0,9.0,19.0
39407,../Data/train/17983.png,30.0,5.0,75.0,13.0,15.0
39408,../Data/train/17984.png,21.0,1.0,18.0,3.0,11.0
39409,../Data/train/17984.png,21.0,4.0,29.0,1.0,14.0
39410,../Data/train/17985.png,31.0,1.0,90.0,40.0,13.0
39411,../Data/train/17985.png,31.0,8.0,105.0,40.0,9.0
39412,../Data/train/17985.png,31.0,10.0,114.0,49.0,13.0
39413,../Data/train/17985.png,31.0,5.0,125.0,49.0,11.0
39414,../Data/train/17986.png,23.0,3.0,23.0,4.0,13.0
39415,../Data/train/17987.png,19.0,2.0,37.0,12.0,6.0
39416,../Data/train/17987.png,19.0,2.0,45.0,11.0,7.0
39417,../Data/train/17987.png,19.0,8.0,50.0,12.0,8.0
39418,../Data/train/17988.png,13.0,2.0,17.0,4.0,9.0
39419,../Data/train/17989.png,18.0,4.0,41.0,15.0,10.0
39420,../Data/train/17990.png,55.0,6.0,76.0,13.0,32.0
39421,../Data/train/17991.png,15.0,1.0,20.0,4.0,6.0
39422,../Data/train/17991.png,15.0,7.0,25.0,4.0,7.0
39423,../Data/train/17991.png,15.0,6.0,32.0,5.0,8.0
39424,../Data/train/17991.png,15.0,6.0,39.0,2.0,7.0
39425,../Data/train/17992.png,28.0,7.0,30.0,6.0,15.0
39426,../Data/train/17992.png,28.0,3.0,46.0,7.0,15.0
39427,../Data/train/17993.png,35.0,2.0,38.0,7.0,23.0
39428,../Data/train/17993.png,35.0,8.0,60.0,6.0,20.0
39429,../Data/train/17994.png,37.0,2.0,70.0,9.0,12.0
39430,../Data/train/17994.png,37.0,8.0,81.0,9.0,15.0
39431,../Data/train/17994.png,37.0,8.0,93.0,14.0,14.0
39432,../Data/train/17995.png,43.0,2.0,42.0,8.0,22.0
39433,../Data/train/17995.png,43.0,7.0,66.0,7.0,21.0
39434,../Data/train/17995.png,43.0,10.0,90.0,5.0,22.0
39435,../Data/train/17996.png,15.0,2.0,17.0,2.0,6.0
39436,../Data/train/17996.png,15.0,5.0,21.0,2.0,7.0
39437,../Data/train/17997.png,23.0,6.0,19.0,1.0,12.0
39438,../Data/train/17997.png,23.0,3.0,31.0,2.0,16.0
39439,../Data/train/17998.png,89.0,2.0,67.0,1.0,42.0
39440,../Data/train/17998.png,89.0,1.0,108.0,1.0,23.0
39441,../Data/train/17999.png,42.0,1.0,97.0,34.0,21.0
39442,../Data/train/17999.png,42.0,3.0,130.0,30.0,18.0
39443,../Data/train/17999.png,42.0,6.0,160.0,35.0,16.0
39444,../Data/train/18000.png,18.0,5.0,23.0,4.0,10.0
39445,../Data/train/18000.png,18.0,6.0,34.0,4.0,10.0
39446,../Data/train/18001.png,19.0,2.0,36.0,8.0,11.0
39447,../Data/train/18001.png,19.0,7.0,45.0,9.0,8.0
39448,../Data/train/18001.png,19.0,3.0,51.0,10.0,12.0
39449,../Data/train/18002.png,32.0,4.0,36.0,6.0,19.0
39450,../Data/train/18002.png,32.0,2.0,57.0,5.0,18.0
39451,../Data/train/18003.png,11.0,4.0,16.0,5.0,7.0
39452,../Data/train/18003.png,11.0,3.0,24.0,4.0,6.0
39453,../Data/train/18003.png,11.0,9.0,30.0,4.0,5.0
39454,../Data/train/18004.png,24.0,2.0,25.0,4.0,11.0
39455,../Data/train/18004.png,24.0,3.0,36.0,4.0,12.0
39456,../Data/train/18005.png,95.0,7.0,84.0,2.0,54.0
39457,../Data/train/18005.png,95.0,4.0,133.0,5.0,49.0
39458,../Data/train/18006.png,31.0,4.0,40.0,9.0,17.0
39459,../Data/train/18006.png,31.0,8.0,54.0,4.0,19.0
39460,../Data/train/18006.png,31.0,10.0,66.0,7.0,18.0
39461,../Data/train/18007.png,50.0,8.0,60.0,15.0,30.0
39462,../Data/train/18008.png,26.0,1.0,23.0,1.0,14.0
39463,../Data/train/18008.png,26.0,10.0,37.0,1.0,17.0
39464,../Data/train/18008.png,26.0,6.0,54.0,1.0,18.0
39465,../Data/train/18009.png,23.0,1.0,27.0,4.0,7.0
39466,../Data/train/18009.png,23.0,3.0,33.0,3.0,8.0
39467,../Data/train/18009.png,23.0,3.0,39.0,4.0,9.0
39468,../Data/train/18010.png,30.0,9.0,33.0,5.0,19.0
39469,../Data/train/18010.png,30.0,1.0,52.0,5.0,12.0
39470,../Data/train/18011.png,94.0,1.0,67.0,7.0,39.0
39471,../Data/train/18011.png,94.0,3.0,104.0,3.0,41.0
39472,../Data/train/18012.png,42.0,2.0,35.0,2.0,27.0
39473,../Data/train/18012.png,42.0,10.0,62.0,4.0,29.0
39474,../Data/train/18012.png,42.0,3.0,86.0,4.0,27.0
39475,../Data/train/18013.png,32.0,3.0,140.0,20.0,19.0
39476,../Data/train/18013.png,32.0,10.0,153.0,23.0,18.0
39477,../Data/train/18013.png,32.0,10.0,163.0,18.0,19.0
39478,../Data/train/18013.png,32.0,1.0,176.0,22.0,14.0
39479,../Data/train/18014.png,27.0,2.0,48.0,17.0,19.0
39480,../Data/train/18014.png,27.0,7.0,66.0,15.0,20.0
39481,../Data/train/18015.png,25.0,2.0,44.0,13.0,10.0
39482,../Data/train/18015.png,25.0,2.0,53.0,13.0,10.0
39483,../Data/train/18016.png,24.0,4.0,40.0,12.0,13.0
39484,../Data/train/18016.png,24.0,3.0,53.0,13.0,14.0
39485,../Data/train/18016.png,24.0,10.0,69.0,14.0,12.0
39486,../Data/train/18017.png,12.0,9.0,14.0,1.0,9.0
39487,../Data/train/18018.png,27.0,3.0,29.0,2.0,12.0
39488,../Data/train/18018.png,27.0,7.0,39.0,3.0,10.0
39489,../Data/train/18019.png,69.0,3.0,64.0,18.0,32.0
39490,../Data/train/18019.png,69.0,5.0,92.0,13.0,41.0
39491,../Data/train/18020.png,24.0,6.0,24.0,2.0,12.0
39492,../Data/train/18020.png,24.0,5.0,35.0,5.0,12.0
39493,../Data/train/18021.png,34.0,3.0,29.0,2.0,17.0
39494,../Data/train/18022.png,43.0,4.0,36.0,2.0,16.0
39495,../Data/train/18022.png,43.0,8.0,52.0,4.0,15.0
39496,../Data/train/18023.png,24.0,5.0,24.0,3.0,10.0
39497,../Data/train/18023.png,24.0,4.0,35.0,2.0,11.0
39498,../Data/train/18024.png,41.0,5.0,94.0,77.0,22.0
39499,../Data/train/18024.png,41.0,1.0,105.0,72.0,16.0
39500,../Data/train/18024.png,41.0,4.0,114.0,73.0,21.0
39501,../Data/train/18025.png,20.0,1.0,23.0,1.0,9.0
39502,../Data/train/18026.png,38.0,1.0,25.0,1.0,13.0
39503,../Data/train/18026.png,38.0,10.0,38.0,1.0,18.0
39504,../Data/train/18027.png,44.0,2.0,45.0,3.0,23.0
39505,../Data/train/18027.png,44.0,10.0,68.0,7.0,19.0
39506,../Data/train/18027.png,44.0,3.0,89.0,9.0,19.0
39507,../Data/train/18028.png,33.0,1.0,47.0,15.0,9.0
39508,../Data/train/18029.png,14.0,8.0,16.0,2.0,7.0
39509,../Data/train/18029.png,14.0,6.0,23.0,1.0,7.0
39510,../Data/train/18030.png,26.0,4.0,32.0,12.0,15.0
39511,../Data/train/18030.png,26.0,3.0,47.0,8.0,13.0
39512,../Data/train/18030.png,26.0,4.0,62.0,12.0,11.0
39513,../Data/train/18031.png,28.0,6.0,41.0,4.0,19.0
39514,../Data/train/18032.png,33.0,4.0,47.0,12.0,13.0
39515,../Data/train/18032.png,33.0,10.0,61.0,12.0,12.0
39516,../Data/train/18033.png,27.0,4.0,42.0,11.0,16.0
39517,../Data/train/18033.png,27.0,4.0,59.0,10.0,17.0
39518,../Data/train/18034.png,20.0,4.0,30.0,8.0,9.0
39519,../Data/train/18034.png,20.0,4.0,38.0,8.0,10.0
39520,../Data/train/18035.png,45.0,4.0,94.0,55.0,18.0
39521,../Data/train/18035.png,45.0,7.0,106.0,54.0,19.0
39522,../Data/train/18035.png,45.0,7.0,123.0,53.0,19.0
39523,../Data/train/18036.png,59.0,1.0,99.0,18.0,23.0
39524,../Data/train/18036.png,59.0,5.0,120.0,18.0,25.0
39525,../Data/train/18036.png,59.0,2.0,142.0,20.0,30.0
39526,../Data/train/18037.png,34.0,2.0,34.0,6.0,19.0
39527,../Data/train/18037.png,34.0,9.0,55.0,9.0,15.0
39528,../Data/train/18038.png,29.0,1.0,41.0,14.0,14.0
39529,../Data/train/18038.png,29.0,3.0,55.0,16.0,14.0
39530,../Data/train/18039.png,34.0,1.0,42.0,14.0,7.0
39531,../Data/train/18039.png,34.0,10.0,49.0,13.0,11.0
39532,../Data/train/18039.png,34.0,4.0,57.0,7.0,20.0
39533,../Data/train/18040.png,17.0,6.0,16.0,10.0,9.0
39534,../Data/train/18040.png,17.0,3.0,22.0,10.0,8.0
39535,../Data/train/18040.png,17.0,5.0,31.0,11.0,6.0
39536,../Data/train/18041.png,22.0,7.0,27.0,6.0,11.0
39537,../Data/train/18042.png,35.0,5.0,57.0,17.0,19.0
39538,../Data/train/18042.png,35.0,6.0,72.0,7.0,24.0
39539,../Data/train/18043.png,35.0,2.0,57.0,13.0,12.0
39540,../Data/train/18043.png,35.0,8.0,70.0,12.0,13.0
39541,../Data/train/18044.png,33.0,1.0,46.0,11.0,16.0
39542,../Data/train/18045.png,27.0,7.0,35.0,9.0,14.0
39543,../Data/train/18045.png,27.0,3.0,51.0,9.0,12.0
39544,../Data/train/18046.png,26.0,8.0,21.0,1.0,13.0
39545,../Data/train/18046.png,26.0,5.0,36.0,2.0,12.0
39546,../Data/train/18047.png,29.0,5.0,92.0,26.0,13.0
39547,../Data/train/18047.png,29.0,2.0,103.0,26.0,13.0
39548,../Data/train/18047.png,29.0,3.0,112.0,25.0,15.0
39549,../Data/train/18048.png,17.0,2.0,24.0,5.0,6.0
39550,../Data/train/18048.png,17.0,1.0,29.0,4.0,5.0
39551,../Data/train/18049.png,28.0,6.0,34.0,11.0,11.0
39552,../Data/train/18049.png,28.0,4.0,46.0,11.0,11.0
39553,../Data/train/18050.png,346.0,3.0,281.0,49.0,184.0
39554,../Data/train/18051.png,17.0,1.0,39.0,17.0,13.0
39555,../Data/train/18051.png,17.0,10.0,48.0,18.0,13.0
39556,../Data/train/18051.png,17.0,8.0,61.0,10.0,10.0
39557,../Data/train/18052.png,25.0,1.0,30.0,26.0,15.0
39558,../Data/train/18052.png,25.0,2.0,35.0,17.0,17.0
39559,../Data/train/18052.png,25.0,7.0,42.0,6.0,14.0
39560,../Data/train/18053.png,42.0,5.0,2.0,1.0,19.0
39561,../Data/train/18053.png,42.0,8.0,30.0,2.0,17.0
39562,../Data/train/18054.png,35.0,9.0,33.0,7.0,17.0
39563,../Data/train/18054.png,35.0,4.0,46.0,2.0,15.0
39564,../Data/train/18055.png,29.0,1.0,56.0,29.0,10.0
39565,../Data/train/18055.png,29.0,8.0,61.0,23.0,14.0
39566,../Data/train/18055.png,29.0,2.0,70.0,20.0,12.0
39567,../Data/train/18056.png,38.0,2.0,76.0,28.0,29.0
39568,../Data/train/18056.png,38.0,6.0,97.0,28.0,37.0
39569,../Data/train/18057.png,46.0,3.0,50.0,10.0,22.0
39570,../Data/train/18057.png,46.0,9.0,75.0,10.0,19.0
39571,../Data/train/18058.png,35.0,1.0,56.0,24.0,8.0
39572,../Data/train/18058.png,35.0,6.0,64.0,20.0,9.0
39573,../Data/train/18058.png,35.0,7.0,71.0,14.0,11.0
39574,../Data/train/18059.png,33.0,1.0,35.0,6.0,9.0
39575,../Data/train/18059.png,33.0,5.0,47.0,8.0,15.0
39576,../Data/train/18059.png,33.0,3.0,62.0,8.0,14.0
39577,../Data/train/18060.png,37.0,1.0,45.0,9.0,11.0
39578,../Data/train/18060.png,37.0,8.0,57.0,10.0,20.0
39579,../Data/train/18060.png,37.0,4.0,78.0,12.0,22.0
39580,../Data/train/18061.png,42.0,2.0,37.0,7.0,22.0
39581,../Data/train/18061.png,42.0,6.0,60.0,6.0,22.0
39582,../Data/train/18062.png,24.0,6.0,23.0,3.0,14.0
39583,../Data/train/18062.png,24.0,8.0,38.0,2.0,11.0
39584,../Data/train/18063.png,12.0,2.0,11.0,2.0,5.0
39585,../Data/train/18064.png,88.0,1.0,126.0,21.0,24.0
39586,../Data/train/18064.png,88.0,6.0,151.0,25.0,32.0
39587,../Data/train/18065.png,18.0,1.0,22.0,3.0,6.0
39588,../Data/train/18065.png,18.0,7.0,28.0,4.0,7.0
39589,../Data/train/18065.png,18.0,5.0,34.0,4.0,8.0
39590,../Data/train/18066.png,55.0,4.0,71.0,16.0,36.0
39591,../Data/train/18066.png,55.0,5.0,103.0,9.0,32.0
39592,../Data/train/18067.png,40.0,5.0,39.0,5.0,26.0
39593,../Data/train/18067.png,40.0,1.0,58.0,10.0,18.0
39594,../Data/train/18068.png,34.0,2.0,47.0,15.0,17.0
39595,../Data/train/18068.png,34.0,6.0,63.0,14.0,16.0
39596,../Data/train/18069.png,21.0,3.0,25.0,7.0,11.0
39597,../Data/train/18069.png,21.0,2.0,35.0,5.0,6.0
39598,../Data/train/18069.png,21.0,6.0,41.0,6.0,8.0
39599,../Data/train/18070.png,47.0,1.0,143.0,50.0,20.0
39600,../Data/train/18070.png,47.0,7.0,160.0,44.0,21.0
39601,../Data/train/18070.png,47.0,3.0,176.0,47.0,15.0
39602,../Data/train/18070.png,47.0,2.0,186.0,42.0,20.0
39603,../Data/train/18071.png,38.0,1.0,42.0,8.0,12.0
39604,../Data/train/18071.png,38.0,9.0,52.0,6.0,20.0
39605,../Data/train/18072.png,53.0,9.0,149.0,47.0,32.0
39606,../Data/train/18072.png,53.0,8.0,183.0,55.0,19.0
39607,../Data/train/18073.png,25.0,2.0,97.0,26.0,16.0
39608,../Data/train/18073.png,25.0,2.0,115.0,30.0,18.0
